Group,Family,taxon.name,OregonFlora
Dicotyledons,Asteraceae,Centaurea jacea,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea melitensis,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea montana,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea nigra,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea nigrescens,"exotic, not naturalized"
Dicotyledons,Asteraceae,Centaurea solstitialis,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea stoebe,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea virgata,"exotic, naturalized"
Dicotyledons,Asteraceae,Centaurea virgata ssp. squarrosa,"exotic, naturalized"
Dicotyledons,Asteraceae,Centromadia fitchii,native
Dicotyledons,Asteraceae,Centromadia pungens,"exotic, naturalized"
Dicotyledons,Asteraceae,Centromadia pungens ssp. pungens,"exotic, naturalized"
Dicotyledons,Asteraceae,Chaenactis alpina,native
Dicotyledons,Asteraceae,Chaenactis cusickii,native
Dicotyledons,Asteraceae,Chaenactis douglasii,native
Dicotyledons,Asteraceae,Chaenactis macrantha,native
Dicotyledons,Asteraceae,Chaenactis nevii,native
Dicotyledons,Asteraceae,Chaenactis stevioides,native
Dicotyledons,Asteraceae,Chaenactis suffrutescens,native
Dicotyledons,Asteraceae,Chaenactis xantiana,native
Dicotyledons,Asteraceae,Chaetadelpha wheeleri,native
Dicotyledons,Asteraceae,Chamaemelum mixtum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Chondrilla juncea,"exotic, naturalized"
Dicotyledons,Asteraceae,Chrysothamnus humilis,native
Dicotyledons,Asteraceae,Chrysothamnus viscidiflorus,native
Dicotyledons,Asteraceae,Chrysothamnus viscidiflorus ssp. lanceolatus,native
Dicotyledons,Asteraceae,Chrysothamnus viscidiflorus ssp. puberulus,native
Dicotyledons,Asteraceae,Chrysothamnus viscidiflorus ssp. viscidiflorus,native
Dicotyledons,Asteraceae,Cichorium intybus,"exotic, naturalized"
Dicotyledons,Asteraceae,Cirsium andersonii,native
Dicotyledons,Asteraceae,Cirsium arvense,"exotic, naturalized"
Dicotyledons,Asteraceae,Cirsium brevifolium,native
Dicotyledons,Asteraceae,Cirsium brevistylum,native
Dicotyledons,Asteraceae,Cirsium ciliolatum,native
Dicotyledons,Asteraceae,Cirsium cymosum,native
Dicotyledons,Asteraceae,Cirsium cymosum var. canovirens,native
Dicotyledons,Asteraceae,Cirsium cymosum var. cymosum,native
Dicotyledons,Asteraceae,Cirsium douglasii,native
Dicotyledons,Asteraceae,Cirsium douglasii var. breweri,native
Dicotyledons,Asteraceae,Cirsium eatonii,native
Dicotyledons,Asteraceae,Cirsium eatonii var. peckii,native
Dicotyledons,Asteraceae,Cirsium edule,native
Dicotyledons,Asteraceae,Cirsium edule var. edule,native
Dicotyledons,Asteraceae,Cirsium edule var. macounii,native
Dicotyledons,Asteraceae,Cirsium inamoenum,native
Dicotyledons,Asteraceae,Cirsium inamoenum var. inamoenum,native
Dicotyledons,Asteraceae,Cirsium occidentale,native
Dicotyledons,Asteraceae,Cirsium occidentale var. candidissimum,native
Dicotyledons,Asteraceae,Cirsium occidentale var. venustum,native
Dicotyledons,Asteraceae,Cirsium ochrocentrum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Cirsium ochrocentrum var. ochrocentrum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Cirsium remotifolium,native
Dicotyledons,Asteraceae,Cirsium remotifolium var. odontolepis,native
Dicotyledons,Asteraceae,Cirsium remotifolium var. remotifolium,native
Dicotyledons,Asteraceae,Cirsium remotifolium var. rivulare,native
Dicotyledons,Asteraceae,Cirsium scariosum,native
Dicotyledons,Asteraceae,Cirsium undulatum,native
Dicotyledons,Asteraceae,Cirsium vulgare,"exotic, naturalized"
Dicotyledons,Asteraceae,Columbiadoria hallii,native
Dicotyledons,Asteraceae,Conyza bonariensis,"exotic, naturalized"
Dicotyledons,Asteraceae,Conyza canadensis,native
Dicotyledons,Asteraceae,Coreopsis lanceolata,"exotic, naturalized"
Dicotyledons,Asteraceae,Coreopsis rosea,"exotic, not naturalized"
Dicotyledons,Asteraceae,Coreopsis tinctoria,native
Dicotyledons,Asteraceae,Corethrogyne filaginifolia,native
Dicotyledons,Asteraceae,Cosmos bipinnatus,"exotic, not naturalized"
Dicotyledons,Asteraceae,Cota tinctoria,"exotic, not naturalized"
Dicotyledons,Asteraceae,Cotula australis,"exotic, naturalized"
Dicotyledons,Asteraceae,Cotula coronopifolia,"exotic, naturalized"
Dicotyledons,Asteraceae,Cotula mexicana,"exotic, not naturalized"
Dicotyledons,Asteraceae,Crepis acuminata,native
Dicotyledons,Asteraceae,Crepis atribarba,native
Dicotyledons,Asteraceae,Crepis bakeri,native
Dicotyledons,Asteraceae,Crepis barbigera,native
Dicotyledons,Asteraceae,Crepis capillaris,"exotic, naturalized"
Dicotyledons,Asteraceae,Crepis intermedia,native
Dicotyledons,Asteraceae,Crepis modocensis,native
Dicotyledons,Asteraceae,Crepis monticola,native
Dicotyledons,Asteraceae,Crepis nicaeensis,"exotic, naturalized"
Dicotyledons,Asteraceae,Crepis occidentalis,native
Dicotyledons,Asteraceae,Crepis pleurocarpa,native
Dicotyledons,Asteraceae,Crepis pulchra,"exotic, naturalized"
Dicotyledons,Asteraceae,Crepis runcinata,native
Dicotyledons,Asteraceae,Crepis runcinata ssp. hispidulosa,native
Dicotyledons,Asteraceae,Crepis runcinata ssp. imbricata,native
Dicotyledons,Asteraceae,Crepis setosa,"exotic, naturalized"
Dicotyledons,Asteraceae,Crepis tectorum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Crepis vesicaria,"exotic, naturalized"
Dicotyledons,Asteraceae,Crepis vesicaria ssp. taraxacifolia,"exotic, naturalized"
Dicotyledons,Asteraceae,Crocidium multicaule,native
Dicotyledons,Asteraceae,Crupina vulgaris,"exotic, naturalized"
Dicotyledons,Asteraceae,Cyclachaena xanthiifolia,native
Dicotyledons,Asteraceae,Delairea odorata,"exotic, naturalized"
Dicotyledons,Asteraceae,Dieteria canescens,native
Dicotyledons,Asteraceae,Dieteria canescens var. canescens,native
Dicotyledons,Asteraceae,Dieteria canescens var. incana,native
Dicotyledons,Asteraceae,Dieteria canescens var. leucanthemifolia,native
Dicotyledons,Asteraceae,Dieteria canescens var. shastensis,native
Dicotyledons,Asteraceae,Dimeresia howellii,native
Dicotyledons,Asteraceae,Doellingeria breweri,native
Dicotyledons,Asteraceae,Doellingeria elegans,native
Dicotyledons,Asteraceae,Doellingeria glabrata,native
Dicotyledons,Asteraceae,Doellingeria gormanii,native
Dicotyledons,Asteraceae,Doellingeria ledophylla,native
Dicotyledons,Asteraceae,Doellingeria ledophylla var. covillei,native
Dicotyledons,Asteraceae,Doellingeria ledophylla var. ledophylla,native
Dicotyledons,Asteraceae,Doellingeria tomentella,native
Dicotyledons,Asteraceae,Doellingeria vialis,native
Dicotyledons,Asteraceae,Doronicum pardalianches,"exotic, naturalized"
Dicotyledons,Asteraceae,Doronicum plantagineum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Eatonella nivea,native
Dicotyledons,Asteraceae,Erechtites glomeratus,"exotic, naturalized"
Dicotyledons,Asteraceae,Erechtites minimus,"exotic, naturalized"
Dicotyledons,Asteraceae,Ericameria arborescens,native
Dicotyledons,Asteraceae,Ericameria bloomeri,native
Dicotyledons,Asteraceae,Ericameria discoidea,native
Dicotyledons,Asteraceae,Ericameria greenei,native
Dicotyledons,Asteraceae,Ericameria nana,native
Dicotyledons,Asteraceae,Ericameria nauseosa,native
Dicotyledons,Asteraceae,Ericameria nauseosa var. hololeuca,native
Dicotyledons,Asteraceae,Ericameria nauseosa var. nana,native
Dicotyledons,Asteraceae,Ericameria nauseosa var. oreophila,native
Dicotyledons,Asteraceae,Ericameria nauseosa var. speciosa,native
Dicotyledons,Asteraceae,Ericameria parryi,native
Dicotyledons,Asteraceae,Ericameria parryi var. nevadensis,native
Dicotyledons,Asteraceae,Ericameria resinosa,native
Dicotyledons,Asteraceae,Ericameria suffruticosa,native
Dicotyledons,Asteraceae,Erigeron acris,native
Dicotyledons,Asteraceae,Erigeron acris var. kamtschaticus,native
Dicotyledons,Asteraceae,Erigeron aliceae,native
Dicotyledons,Asteraceae,Erigeron annuus,"exotic, naturalized"
Dicotyledons,Asteraceae,Erigeron aphanactis,native
Dicotyledons,Asteraceae,Erigeron aphanactis var. aphanactis,native
Dicotyledons,Asteraceae,Erigeron aureus,native
Dicotyledons,Asteraceae,Erigeron bloomeri,native
Dicotyledons,Asteraceae,Erigeron bloomeri var. bloomeri,native
Dicotyledons,Asteraceae,Erigeron bloomeri var. nudatus,native
Dicotyledons,Asteraceae,Erigeron cascadensis,native
Dicotyledons,Asteraceae,Erigeron cervinus,native
Dicotyledons,Asteraceae,Erigeron chrysopsidis,native
Dicotyledons,Asteraceae,Erigeron chrysopsidis var. austiniae,native
Dicotyledons,Asteraceae,Erigeron chrysopsidis var. brevifolius,native
Dicotyledons,Asteraceae,Erigeron chrysopsidis var. chrysopsidis,native
Dicotyledons,Asteraceae,Erigeron compositus,native
Dicotyledons,Asteraceae,Erigeron corymbosus,native
Dicotyledons,Asteraceae,Erigeron coulteri,native
Dicotyledons,Asteraceae,Erigeron decumbens,native
Dicotyledons,Asteraceae,Erigeron disparipilus,native
Dicotyledons,Asteraceae,Erigeron divergens,native
Dicotyledons,Asteraceae,Erigeron eatonii,native
Dicotyledons,Asteraceae,Erigeron eatonii var. lavandulus,native
Dicotyledons,Asteraceae,Erigeron eatonii var. plantagineus,native
Dicotyledons,Asteraceae,Erigeron eatonii var. villosus,native
Dicotyledons,Asteraceae,Erigeron elegantulus,native
Dicotyledons,Asteraceae,Erigeron filifolius,native
Dicotyledons,Asteraceae,Erigeron foliosus,native
Dicotyledons,Asteraceae,Erigeron foliosus var. confinis,native
Dicotyledons,Asteraceae,Erigeron glacialis,native
Dicotyledons,Asteraceae,Erigeron glacialis var. glacialis,native
Dicotyledons,Asteraceae,Erigeron glaucus,native
Dicotyledons,Asteraceae,Erigeron howellii,native
Dicotyledons,Asteraceae,Erigeron inornatus,native
Dicotyledons,Asteraceae,Erigeron inornatus var. inornatus,native
Dicotyledons,Asteraceae,Erigeron karvinskianus,"exotic, not naturalized"
Dicotyledons,Asteraceae,Erigeron klamathensis,native
Dicotyledons,Asteraceae,Erigeron latus,native
Dicotyledons,Asteraceae,Erigeron linearis,native
Dicotyledons,Asteraceae,Erigeron lonchophyllus,native
Dicotyledons,Asteraceae,Erigeron nivalis,native
Dicotyledons,Asteraceae,Erigeron oreganus,native
Dicotyledons,Asteraceae,Erigeron peregrinus,native
Dicotyledons,Asteraceae,Erigeron peregrinus var. peregrinus,native
Dicotyledons,Asteraceae,Erigeron petrophilus,native
Dicotyledons,Asteraceae,Erigeron petrophilus var. petrophilus,native
Dicotyledons,Asteraceae,Erigeron philadelphicus,native
Dicotyledons,Asteraceae,Erigeron poliospermus,native
Dicotyledons,Asteraceae,Erigeron poliospermus var. poliospermus,native
Dicotyledons,Asteraceae,Erigeron pumilus,native
Dicotyledons,Asteraceae,Erigeron pumilus var. intermedius,native
Dicotyledons,Asteraceae,Erigeron simplex,native
Dicotyledons,Asteraceae,Erigeron speciosus,native
Dicotyledons,Asteraceae,Erigeron stanselliae,native
Dicotyledons,Asteraceae,Erigeron strigosus,native
Dicotyledons,Asteraceae,Erigeron strigosus var. strigosus,native
Dicotyledons,Asteraceae,Erigeron tener,native
Dicotyledons,Asteraceae,Erigeron vagus,native
Dicotyledons,Asteraceae,Eriophyllum lanatum,native
Dicotyledons,Asteraceae,Eriophyllum lanatum var. achilleoides,native
Dicotyledons,Asteraceae,Eriophyllum lanatum var. grandiflorum,native
Dicotyledons,Asteraceae,Eriophyllum lanatum var. integrifolium,native
Dicotyledons,Asteraceae,Eriophyllum lanatum var. lanatum,native
Dicotyledons,Asteraceae,Eriophyllum lanatum var. lanceolatum,native
Dicotyledons,Asteraceae,Eriophyllum lanatum var. leucophyllum,native
Dicotyledons,Asteraceae,Eriophyllum staechadifolium,native
Dicotyledons,Asteraceae,Euchiton gymnocephalus,"exotic, naturalized"
Dicotyledons,Asteraceae,Euchiton sphaericus,"exotic, naturalized"
Dicotyledons,Asteraceae,Eurybia conspicua,native
Dicotyledons,Asteraceae,Eurybia integrifolia,native
Dicotyledons,Asteraceae,Eurybia merita,native
Dicotyledons,Asteraceae,Eurybia radulina,native
Dicotyledons,Asteraceae,Euthamia graminifolia,"exotic, not naturalized"
Dicotyledons,Asteraceae,Euthamia occidentalis,native
Dicotyledons,Asteraceae,Filago pyramidata,"exotic, not naturalized"
Dicotyledons,Asteraceae,Filago pyramidata var. pyramidata,"exotic, not naturalized"
Dicotyledons,Asteraceae,Filago vulgaris,"exotic, not naturalized"
Dicotyledons,Asteraceae,Gaillardia _ grandiflora,"exotic, not naturalized"
Dicotyledons,Asteraceae,Gaillardia aristata,native
Dicotyledons,Asteraceae,Gaillardia pulchella,"exotic, not naturalized"
Dicotyledons,Asteraceae,Galinsoga parviflora,"exotic, not naturalized"
Dicotyledons,Asteraceae,Galinsoga quadriradiata,"exotic, naturalized"
Dicotyledons,Asteraceae,Gamochaeta ustulata,native
Dicotyledons,Asteraceae,Glebionis segetum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Glyptopleura marginata,native
Dicotyledons,Asteraceae,Gnaphalium palustre,native
Dicotyledons,Asteraceae,Gnaphalium uliginosum,"exotic, naturalized"
Dicotyledons,Asteraceae,Grindelia hirsutula,native
Dicotyledons,Asteraceae,Grindelia integrifolia,native
Dicotyledons,Asteraceae,Grindelia integrifolia _ Grindelia nana var. nana,native
Dicotyledons,Asteraceae,Grindelia nana,native
Dicotyledons,Asteraceae,Grindelia nana var. discoidea,native
Dicotyledons,Asteraceae,Grindelia nana var. nana,native
Dicotyledons,Asteraceae,Grindelia squarrosa,native
Dicotyledons,Asteraceae,Grindelia squarrosa var. serrulata,native
Dicotyledons,Asteraceae,Grindelia stricta,native
Dicotyledons,Asteraceae,Grindelia stricta var. stricta,native
Dicotyledons,Asteraceae,Gutierrezia sarothrae,native
Dicotyledons,Asteraceae,Hazardia whitneyi,native
Dicotyledons,Asteraceae,Hazardia whitneyi var. discoidea,native
Dicotyledons,Asteraceae,Helenium autumnale,native
Dicotyledons,Asteraceae,Helenium bigelovii,native
Dicotyledons,Asteraceae,Helenium bolanderi,native
Dicotyledons,Asteraceae,Helenium puberulum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Helianthella californica,native
Dicotyledons,Asteraceae,Helianthella californica var. nevadensis,native
Dicotyledons,Asteraceae,Helianthella quinquenervis,native
Dicotyledons,Asteraceae,Helianthella uniflora,native
Dicotyledons,Asteraceae,Helianthella uniflora var. douglasii,native
Dicotyledons,Asteraceae,Helianthella uniflora var. uniflora,native
Dicotyledons,Asteraceae,Helianthus annuus,native
Dicotyledons,Asteraceae,Helianthus bolanderi,native
Dicotyledons,Asteraceae,Helianthus cusickii,native
Dicotyledons,Asteraceae,Helianthus nuttallii,native
Dicotyledons,Asteraceae,Helianthus nuttallii ssp. nuttallii,native
Dicotyledons,Asteraceae,Helianthus petiolaris,"exotic, not naturalized"
Dicotyledons,Asteraceae,Helianthus tuberosus,"exotic, not naturalized"
Dicotyledons,Asteraceae,Helminthotheca echioides,"exotic, naturalized"
Dicotyledons,Asteraceae,Hemizonella minima,native
Dicotyledons,Asteraceae,Hemizonia congesta,native
Dicotyledons,Asteraceae,Hemizonia congesta ssp. clevelandii,native
Dicotyledons,Asteraceae,Hesperevax acaulis,native
Dicotyledons,Asteraceae,Hesperevax acaulis var. acaulis,uncertain
Dicotyledons,Asteraceae,Hesperevax acaulis var. robustior,native
Dicotyledons,Asteraceae,Hesperevax sparsiflora,native
Dicotyledons,Asteraceae,Hesperevax sparsiflora var. brevifolia,native
Dicotyledons,Asteraceae,Heterotheca oregona,native
Dicotyledons,Asteraceae,Heterotheca villosa,native
Dicotyledons,Asteraceae,Heterotheca villosa var. minor,native
Dicotyledons,Asteraceae,Heterotheca villosa var. villosa,native
Dicotyledons,Asteraceae,Hieracium albiflorum,native
Dicotyledons,Asteraceae,Hieracium aurantiacum,"exotic, naturalized"
Dicotyledons,Asteraceae,Hieracium bolanderi,native
Dicotyledons,Asteraceae,Hieracium caespitosum,"exotic, naturalized"
Dicotyledons,Asteraceae,Hieracium greenei,native
Dicotyledons,Asteraceae,Hieracium horridum,native
Dicotyledons,Asteraceae,Hieracium lachenalii,"exotic, naturalized"
Dicotyledons,Asteraceae,Hieracium longiberbe,native
Dicotyledons,Asteraceae,Hieracium murorum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Hieracium parryi,native
Dicotyledons,Asteraceae,Hieracium pilosella,"exotic, naturalized"
Dicotyledons,Asteraceae,Hieracium piloselloides,"exotic, not naturalized"
Dicotyledons,Asteraceae,Hieracium sabaudum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Hieracium scouleri,native
Dicotyledons,Asteraceae,Hieracium triste,native
Dicotyledons,Asteraceae,Hieracium umbellatum,native
Dicotyledons,Asteraceae,Hulsea algida,native
Dicotyledons,Asteraceae,Hulsea nana,native
Dicotyledons,Asteraceae,Hymenopappus filifolius,native
Dicotyledons,Asteraceae,Hymenopappus filifolius var. filifolius,native
Dicotyledons,Asteraceae,Hymenoxys cooperi,native
Dicotyledons,Asteraceae,Hymenoxys hoopesii,native
Dicotyledons,Asteraceae,Hypochaeris glabra,"exotic, naturalized"
Dicotyledons,Asteraceae,Hypochaeris radicata,"exotic, naturalized"
Dicotyledons,Asteraceae,Inula britannica,"exotic, not naturalized"
Dicotyledons,Asteraceae,Inula helenium,"exotic, naturalized"
Dicotyledons,Asteraceae,Ionactis alpina,native
Dicotyledons,Asteraceae,Iva axillaris,native
Dicotyledons,Asteraceae,Jaumea carnosa,native
Dicotyledons,Asteraceae,Kyhosia bolanderi,native
Dicotyledons,Asteraceae,Lactuca biennis,native
Dicotyledons,Asteraceae,Lactuca canadensis,"exotic, not naturalized"
Dicotyledons,Asteraceae,Lactuca ludoviciana,"exotic, not naturalized"
Dicotyledons,Asteraceae,Lactuca saligna,"exotic, naturalized"
Dicotyledons,Asteraceae,Lactuca serriola,"exotic, naturalized"
Dicotyledons,Asteraceae,Lagophylla ramosissima,native
Dicotyledons,Asteraceae,Lapsana communis,"exotic, naturalized"
Dicotyledons,Asteraceae,Lapsanastrum apogonoides,"exotic, not naturalized"
Dicotyledons,Asteraceae,Lasthenia californica,native
Dicotyledons,Asteraceae,Lasthenia californica ssp. californica,native
Dicotyledons,Asteraceae,Lasthenia glaberrima,native
Dicotyledons,Asteraceae,Lasthenia maritima,native
Dicotyledons,Asteraceae,Lasthenia ornduffii,native
Dicotyledons,Asteraceae,Layia carnosa,uncertain
Dicotyledons,Asteraceae,Layia chrysanthemoides,"exotic, not naturalized"
Dicotyledons,Asteraceae,Layia fremontii,"exotic, not naturalized"
Dicotyledons,Asteraceae,Layia glandulosa,native
Dicotyledons,Asteraceae,Layia platyglossa,uncertain
Dicotyledons,Asteraceae,Layia septentrionalis,"exotic, not naturalized"
Dicotyledons,Asteraceae,Leontodon autumnalis,"exotic, not naturalized"
Dicotyledons,Asteraceae,Leontodon autumnalis var. pratensis,"exotic, not naturalized"
Dicotyledons,Asteraceae,Leontodon saxatilis,"exotic, naturalized"
Dicotyledons,Asteraceae,Leucanthemum _ superbum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Leucanthemum maximum,"exotic, not naturalized"
Dicotyledons,Asteraceae,Leucanthemum vulgare,"exotic, naturalized"
Dicotyledons,Asteraceae,Logfia arvensis,"exotic, naturalized"
Dicotyledons,Asteraceae,Logfia gallica,"exotic, naturalized"
Dicotyledons,Asteraceae,Logfia minima,"exotic, not naturalized"
Dicotyledons,Asteraceae,Luina hypoleuca,native
Dicotyledons,Asteraceae,Luina serpentina,native
Dicotyledons,Asteraceae,Lygodesmia juncea,uncertain
Dicotyledons,Asteraceae,Madia citriodora,native
Dicotyledons,Asteraceae,Madia elegans,native
Dicotyledons,Asteraceae,Madia exigua,native
Dicotyledons,Asteraceae,Madia glomerata,native
Dicotyledons,Asteraceae,Madia gracilis,native
Dicotyledons,Asteraceae,Madia sativa,native
Dicotyledons,Asteraceae,Malacothrix glabrata,native
Dicotyledons,Asteraceae,Malacothrix sonchoides,native
Dicotyledons,Asteraceae,Malacothrix stebbinsii,uncertain
Dicotyledons,Asteraceae,Malacothrix torreyi,native
Dicotyledons,Asteraceae,Matricaria chamomilla,"exotic, not naturalized"
Dicotyledons,Asteraceae,Matricaria discoidea,native
Dicotyledons,Asteraceae,Matricaria occidentalis,native
Dicotyledons,Asteraceae,Micropus californicus,native
